article,date,views
Taylor_Swift,2025-03-18,24338
Taylor_Swift,2025-03-19,20065
Taylor_Swift,2025-03-20,19436
Taylor_Swift,2025-03-21,20720
Taylor_Swift,2025-03-22,18339
Taylor_Swift,2025-03-23,20148
Taylor_Swift,2025-03-24,22936
Taylor_Swift,2025-03-25,23036
Taylor_Swift,2025-03-26,21820
Taylor_Swift,2025-03-27,28694
Taylor_Swift,2025-03-28,23850
Taylor_Swift,2025-03-29,21192
Taylor_Swift,2025-03-30,22961
Taylor_Swift,2025-03-31,21171
Taylor_Swift,2025-04-01,22343
Taylor_Swift,2025-04-02,23002
Taylor_Swift,2025-04-03,22988
Taylor_Swift,2025-04-04,20732
Taylor_Swift,2025-04-05,18266
Taylor_Swift,2025-04-06,19090
Taylor_Swift,2025-04-07,20041
Taylor_Swift,2025-04-08,22268
Taylor_Swift,2025-04-09,29144
Taylor_Swift,2025-04-10,23789
Taylor_Swift,2025-04-11,29898
Taylor_Swift,2025-04-12,23193
Taylor_Swift,2025-04-13,22052
Taylor_Swift,2025-04-14,34399
Taylor_Swift,2025-04-15,31330
Taylor_Swift,2025-04-16,30218
Taylor_Swift,2025-04-17,29381
Taylor_Swift,2025-04-18,31075
Taylor_Swift,2025-04-19,25229
Taylor_Swift,2025-04-20,21378
Taylor_Swift,2025-04-21,32379
Taylor_Swift,2025-04-22,34588
Taylor_Swift,2025-04-23,29718
Taylor_Swift,2025-04-24,29318
Taylor_Swift,2025-04-25,33591
Taylor_Swift,2025-04-26,25498
Taylor_Swift,2025-04-27,21437
Taylor_Swift,2025-04-28,28546
Taylor_Swift,2025-04-29,26904
Taylor_Swift,2025-04-30,26768
Taylor_Swift,2025-05-01,28451
Taylor_Swift,2025-05-02,21114
Taylor_Swift,2025-05-03,19765
Taylor_Swift,2025-05-04,20742
Taylor_Swift,2025-05-05,21345
Taylor_Swift,2025-05-06,21913
Taylor_Swift,2025-05-07,22365
Taylor_Swift,2025-05-08,22551
Taylor_Swift,2025-05-09,22929
Taylor_Swift,2025-05-10,20945
Taylor_Swift,2025-05-11,21558
Taylor_Swift,2025-05-12,23277
Taylor_Swift,2025-05-13,22806
Taylor_Swift,2025-05-14,23622
Taylor_Swift,2025-05-15,29184
Taylor_Swift,2025-05-16,32320
Taylor_Swift,2025-05-17,26201
Taylor_Swift,2025-05-18,24554
Taylor_Swift,2025-05-19,34575
Taylor_Swift,2025-05-20,57616
Taylor_Swift,2025-05-21,39901
Taylor_Swift,2025-05-22,28317
Taylor_Swift,2025-05-23,23696
Taylor_Swift,2025-05-24,18805
Taylor_Swift,2025-05-25,18282
Taylor_Swift,2025-05-26,21564
Taylor_Swift,2025-05-27,28083
Taylor_Swift,2025-05-28,20377
Taylor_Swift,2025-05-29,26096
Taylor_Swift,2025-05-30,74424
Taylor_Swift,2025-05-31,74164
Taylor_Swift,2025-06-01,44378
Taylor_Swift,2025-06-02,45527
Taylor_Swift,2025-06-03,48687
Taylor_Swift,2025-06-04,38075
Taylor_Swift,2025-06-05,28170
Taylor_Swift,2025-06-06,23185
Taylor_Swift,2025-06-07,25101
Taylor_Swift,2025-06-08,26388
Taylor_Swift,2025-06-09,25293
Taylor_Swift,2025-06-10,26106
Taylor_Swift,2025-06-11,26333
Taylor_Swift,2025-06-12,28088
Taylor_Swift,2025-06-13,37621
Taylor_Swift,2025-06-14,22253
Taylor_Swift,2025-06-15,20120
Taylor_Swift,2025-06-16,19015
Taylor_Swift,2025-06-17,19604
Taylor_Swift,2025-06-18,21062
Taylor_Swift,2025-06-19,20832
Taylor_Swift,2025-06-20,20521
Taylor_Swift,2025-06-21,20553
Taylor_Swift,2025-06-22,21468
Taylor_Swift,2025-06-23,20937
Taylor_Swift,2025-06-24,21965
Taylor_Swift,2025-06-25,25996
Taylor_Swift,2025-06-26,18182
Taylor_Swift,2025-06-27,17837
Taylor_Swift,2025-06-28,17536
Taylor_Swift,2025-06-29,17960
Taylor_Swift,2025-06-30,15490
Taylor_Swift,2025-07-01,15127
Taylor_Swift,2025-07-02,15488
Taylor_Swift,2025-07-03,14737
Taylor_Swift,2025-07-04,15324
Taylor_Swift,2025-07-05,15170
Taylor_Swift,2025-07-06,15540
Taylor_Swift,2025-07-07,15627
Taylor_Swift,2025-07-08,16232
Taylor_Swift,2025-07-09,15844
Taylor_Swift,2025-07-10,17622
Taylor_Swift,2025-07-11,21807
Taylor_Swift,2025-07-12,17679
Taylor_Swift,2025-07-13,18699
Taylor_Swift,2025-07-14,17310
Taylor_Swift,2025-07-15,18609
Taylor_Swift,2025-07-16,20480
Taylor_Swift,2025-07-17,18853
Taylor_Swift,2025-07-18,15531
Taylor_Swift,2025-07-19,12559
Taylor_Swift,2025-07-20,13323
Taylor_Swift,2025-07-21,33676
Taylor_Swift,2025-07-22,14619
Taylor_Swift,2025-07-23,14467
Taylor_Swift,2025-07-24,15417
Taylor_Swift,2025-07-25,18533
Taylor_Swift,2025-07-26,18804
Taylor_Swift,2025-07-27,20641
Taylor_Swift,2025-07-28,16525
Taylor_Swift,2025-07-29,17125
Taylor_Swift,2025-07-30,22479
Taylor_Swift,2025-07-31,16138
Taylor_Swift,2025-08-01,16248
Taylor_Swift,2025-08-02,15954
Taylor_Swift,2025-08-03,15636
Taylor_Swift,2025-08-04,16194
Taylor_Swift,2025-08-05,15326
Taylor_Swift,2025-08-06,16279
Taylor_Swift,2025-08-07,24374
Taylor_Swift,2025-08-08,21676
Taylor_Swift,2025-08-09,19081
Taylor_Swift,2025-08-10,19660
Taylor_Swift,2025-08-11,25185
Taylor_Swift,2025-08-12,143122
Taylor_Swift,2025-08-13,86824
Taylor_Swift,2025-08-14,138560
Taylor_Swift,2025-08-15,65541
Taylor_Swift,2025-08-16,44761
Taylor_Swift,2025-08-17,36273
Taylor_Swift,2025-08-18,43014
Taylor_Swift,2025-08-19,42596
Taylor_Swift,2025-08-20,34338
Taylor_Swift,2025-08-21,34594
Taylor_Swift,2025-08-22,31308
Taylor_Swift,2025-08-23,34091
Taylor_Swift,2025-08-24,25590
Taylor_Swift,2025-08-25,31830
Taylor_Swift,2025-08-26,268813
Taylor_Swift,2025-08-27,316458
Taylor_Swift,2025-08-28,139313
Taylor_Swift,2025-08-29,103526
Taylor_Swift,2025-08-30,115977
Taylor_Swift,2025-08-31,65833
Taylor_Swift,2025-09-01,55296
Taylor_Swift,2025-09-02,51638
Taylor_Swift,2025-09-03,48010
Taylor_Swift,2025-09-04,41618
Taylor_Swift,2025-09-05,43737
Taylor_Swift,2025-09-06,39580
Taylor_Swift,2025-09-07,32078
Taylor_Swift,2025-09-08,34430
Taylor_Swift,2025-09-09,32520
Taylor_Swift,2025-09-10,33104
Taylor_Swift,2025-09-11,39110
Taylor_Swift,2025-09-12,35580
Taylor_Swift,2025-09-13,25550
Taylor_Swift,2025-09-14,33621
Taylor_Swift,2025-09-15,30154
Taylor_Swift,2025-09-16,40630
Taylor_Swift,2025-09-17,36404
Taylor_Swift,2025-09-18,27450
Taylor_Swift,2025-09-19,34752
Taylor_Swift,2025-09-20,33432
Taylor_Swift,2025-09-21,27305
Taylor_Swift,2025-09-22,39466
Taylor_Swift,2025-09-23,34697
Taylor_Swift,2025-09-24,36097
Taylor_Swift,2025-09-25,31959
Taylor_Swift,2025-09-26,32624
Taylor_Swift,2025-09-27,26925
Taylor_Swift,2025-09-28,27329
Taylor_Swift,2025-09-29,31150
Taylor_Swift,2025-09-30,46901
Taylor_Swift,2025-10-01,46325
Taylor_Swift,2025-10-02,62795
Taylor_Swift,2025-10-03,195054
Taylor_Swift,2025-10-04,136719
Taylor_Swift,2025-10-05,105619
Taylor_Swift,2025-10-06,102690
Taylor_Swift,2025-10-07,110927
Taylor_Swift,2025-10-08,91358
Taylor_Swift,2025-10-09,79386
Taylor_Swift,2025-10-10,72573
Taylor_Swift,2025-10-11,61938
Taylor_Swift,2025-10-12,53384
Taylor_Swift,2025-10-13,69836
Taylor_Swift,2025-10-14,59667
Taylor_Swift,2025-10-15,51927
Taylor_Swift,2025-10-16,45224
Taylor_Swift,2025-10-17,49357
Taylor_Swift,2025-10-18,39296
Taylor_Swift,2025-10-19,34125
Taylor_Swift,2025-10-20,35627
Taylor_Swift,2025-10-21,32140
Taylor_Swift,2025-10-22,35024
Taylor_Swift,2025-10-23,35073
Taylor_Swift,2025-10-24,40866
Taylor_Swift,2025-10-25,31804
Taylor_Swift,2025-10-26,29225
Taylor_Swift,2025-10-27,47231
Taylor_Swift,2025-10-28,32487
Taylor_Swift,2025-10-29,32496
Taylor_Swift,2025-10-30,32962
Taylor_Swift,2025-10-31,31797
Taylor_Swift,2025-11-01,27124
Taylor_Swift,2025-11-02,26746
Taylor_Swift,2025-11-03,30675
Taylor_Swift,2025-11-04,33475
Taylor_Swift,2025-11-05,27934
Taylor_Swift,2025-11-06,23122
Taylor_Swift,2025-11-07,33699
Taylor_Swift,2025-11-08,27148
Taylor_Swift,2025-11-09,27392
Taylor_Swift,2025-11-10,27647
Taylor_Swift,2025-11-11,40424
Taylor_Swift,2025-11-12,32510
Taylor_Swift,2025-11-13,49352
Taylor_Swift,2025-11-14,33173
Taylor_Swift,2025-11-15,38086
Taylor_Swift,2025-11-16,31414
Taylor_Swift,2025-11-17,31735
Taylor_Swift,2025-11-18,28107
Taylor_Swift,2025-11-19,25788
Taylor_Swift,2025-11-20,28873
Taylor_Swift,2025-11-21,38904
Taylor_Swift,2025-11-22,34938
Taylor_Swift,2025-11-23,25741
Taylor_Swift,2025-11-24,33907
Taylor_Swift,2025-11-25,45110
Taylor_Swift,2025-11-26,40639
Taylor_Swift,2025-11-27,37797
Taylor_Swift,2025-11-28,29849
Taylor_Swift,2025-11-29,24775
Taylor_Swift,2025-11-30,25025
Taylor_Swift,2025-12-01,29338
Taylor_Swift,2025-12-02,30076
Taylor_Swift,2025-12-03,34471
Taylor_Swift,2025-12-04,46007
Taylor_Swift,2025-12-05,46546
Taylor_Swift,2025-12-06,37218
Taylor_Swift,2025-12-07,28860
Taylor_Swift,2025-12-08,46202
Taylor_Swift,2025-12-09,48556
Taylor_Swift,2025-12-10,43399
Taylor_Swift,2025-12-11,55729
Taylor_Swift,2025-12-12,66161
Taylor_Swift,2025-12-13,93842
Taylor_Swift,2025-12-14,58310
Taylor_Swift,2025-12-15,50725
Taylor_Swift,2025-12-16,40151
Taylor_Swift,2025-12-17,41071
Taylor_Swift,2025-12-18,27544
Taylor_Swift,2025-12-19,31756
Taylor_Swift,2025-12-20,33099
Taylor_Swift,2025-12-21,32423
Taylor_Swift,2025-12-22,27678
Taylor_Swift,2025-12-23,36867
Taylor_Swift,2025-12-24,37916
Taylor_Swift,2025-12-25,32283
Taylor_Swift,2025-12-26,47657
Taylor_Swift,2025-12-27,38436
Taylor_Swift,2025-12-28,35954
Taylor_Swift,2025-12-29,35585
Taylor_Swift,2025-12-30,33799
Taylor_Swift,2025-12-31,32821
Taylor_Swift,2026-01-01,32606
Taylor_Swift,2026-01-02,31078
Taylor_Swift,2026-01-03,29076
Taylor_Swift,2026-01-04,30163
Taylor_Swift,2026-01-05,27439
Taylor_Swift,2026-01-06,43155
Taylor_Swift,2026-01-07,25753
Taylor_Swift,2026-01-08,24202
Taylor_Swift,2026-01-09,26669
Taylor_Swift,2026-01-10,29063
Taylor_Swift,2026-01-11,27044
Taylor_Swift,2026-01-12,26177
Taylor_Swift,2026-01-13,27517
Taylor_Swift,2026-01-14,24960
Taylor_Swift,2026-01-15,24704
Taylor_Swift,2026-01-16,25203
Taylor_Swift,2026-01-17,23546
Taylor_Swift,2026-01-18,23860
Taylor_Swift,2026-01-19,21986
Taylor_Swift,2026-01-20,21978
Taylor_Swift,2026-01-21,21572
Taylor_Swift,2026-01-22,23257
Taylor_Swift,2026-01-23,19623
Taylor_Swift,2026-01-24,18895
Taylor_Swift,2026-01-25,19188
Taylor_Swift,2026-01-26,19318
Taylor_Swift,2026-01-27,18466
Taylor_Swift,2026-01-28,18279
Taylor_Swift,2026-01-29,20821
Taylor_Swift,2026-01-30,19318
Taylor_Swift,2026-01-31,19538
Taylor_Swift,2026-02-01,20052
Taylor_Swift,2026-02-02,23422
Taylor_Swift,2026-02-03,19922
Taylor_Swift,2026-02-04,26563
Taylor_Swift,2026-02-05,23766
Taylor_Swift,2026-02-06,27825
Taylor_Swift,2026-02-07,25757
Taylor_Swift,2026-02-08,23763
Taylor_Swift,2026-02-09,30493
Taylor_Swift,2026-02-10,26498
Taylor_Swift,2026-02-11,22502
Taylor_Swift,2026-02-12,25858
Taylor_Swift,2026-02-13,28651
Taylor_Swift,2026-02-14,18441
Taylor_Swift,2026-02-15,18825
Taylor_Swift,2026-02-16,17293
Taylor_Swift,2026-02-17,17118
Taylor_Swift,2026-02-18,15771
Taylor_Swift,2026-02-19,17919
Taylor_Swift,2026-02-20,16799
Taylor_Swift,2026-02-21,16738
Taylor_Swift,2026-02-22,17227
Taylor_Swift,2026-02-23,16406
Taylor_Swift,2026-02-24,18006
Taylor_Swift,2026-02-25,17783
Taylor_Swift,2026-02-26,20453
Taylor_Swift,2026-02-27,25369
Taylor_Swift,2026-02-28,20457
Taylor_Swift,2026-03-01,23248
Taylor_Swift,2026-03-02,35489
Taylor_Swift,2026-03-03,35165
Taylor_Swift,2026-03-04,41215
Taylor_Swift,2026-03-05,32160
Taylor_Swift,2026-03-06,25098
Taylor_Swift,2026-03-07,39455
Taylor_Swift,2026-03-08,19547
Taylor_Swift,2026-03-09,25220
Taylor_Swift,2026-03-10,28851
Taylor_Swift,2026-03-11,29341
Taylor_Swift,2026-03-12,22765
Taylor_Swift,2026-03-13,15846
Taylor_Swift,2026-03-14,16111
Taylor_Swift,2026-03-15,16498
Taylor_Swift,2026-03-16,16050
Taylor_Swift,2026-03-17,20821
Taylor_Swift,2026-03-18,26623
Taylor_Swift,2026-03-19,24518
Taylor_Swift,2026-03-20,26527
Taylor_Swift,2026-03-21,26276
Taylor_Swift,2026-03-22,23063
Taylor_Swift,2026-03-23,20523
Taylor_Swift,2026-03-24,21904
Taylor_Swift,2026-03-25,24242
Taylor_Swift,2026-03-26,21091
Taylor_Swift,2026-03-27,29590
Taylor_Swift,2026-03-28,20288
Taylor_Swift,2026-03-29,16711
Taylor_Swift,2026-03-30,17432
OpenAI,2023-10-01,8365
OpenAI,2023-10-02,9735
OpenAI,2023-10-03,10034
OpenAI,2023-10-04,10222
OpenAI,2023-10-05,9972
OpenAI,2023-10-06,10016
OpenAI,2023-10-07,8042
OpenAI,2023-10-08,7922
OpenAI,2023-10-09,9799
OpenAI,2023-10-10,9514
OpenAI,2023-10-11,9451
OpenAI,2023-10-12,9015
OpenAI,2023-10-13,7955
OpenAI,2023-10-14,6165
OpenAI,2023-10-15,6903
OpenAI,2023-10-16,8994
OpenAI,2023-10-17,9318
OpenAI,2023-10-18,10326
OpenAI,2023-10-19,10285
OpenAI,2023-10-20,11054
OpenAI,2023-10-21,7539
OpenAI,2023-10-22,7864
OpenAI,2023-10-23,10163
OpenAI,2023-10-24,10053
OpenAI,2023-10-25,9660
OpenAI,2023-10-26,8759
OpenAI,2023-10-27,8076
OpenAI,2023-10-28,6929
OpenAI,2023-10-29,10375
OpenAI,2023-10-30,9726
OpenAI,2023-10-31,8816
OpenAI,2023-11-01,10013
OpenAI,2023-11-02,10688
OpenAI,2023-11-03,9806
OpenAI,2023-11-04,7473
OpenAI,2023-11-05,7718
OpenAI,2023-11-06,10904
OpenAI,2023-11-07,14867
OpenAI,2023-11-08,15294
OpenAI,2023-11-09,14165
OpenAI,2023-11-10,11853
OpenAI,2023-11-11,9649
OpenAI,2023-11-12,10721
OpenAI,2023-11-13,13157
OpenAI,2023-11-14,12652
OpenAI,2023-11-15,11913
OpenAI,2023-11-16,12471
OpenAI,2023-11-17,32687
OpenAI,2023-11-18,115757
OpenAI,2023-11-19,63882
OpenAI,2023-11-20,152340
OpenAI,2023-11-21,114434
OpenAI,2023-11-22,93590
OpenAI,2023-11-23,47776
OpenAI,2023-11-24,28580
OpenAI,2023-11-25,19696
OpenAI,2023-11-26,17450
OpenAI,2023-11-27,20242
OpenAI,2023-11-28,18124
OpenAI,2023-11-29,15441
OpenAI,2023-11-30,19792
OpenAI,2023-12-01,16624
OpenAI,2023-12-02,14178
OpenAI,2023-12-03,13144
OpenAI,2023-12-04,15624
OpenAI,2023-12-05,16866
OpenAI,2023-12-06,18206
OpenAI,2023-12-07,16703
OpenAI,2023-12-08,15535
OpenAI,2023-12-09,12197
OpenAI,2023-12-10,13230
OpenAI,2023-12-11,16511
OpenAI,2023-12-12,17479
OpenAI,2023-12-13,15966
OpenAI,2023-12-14,15734
OpenAI,2023-12-15,12836
OpenAI,2023-12-16,10008
OpenAI,2023-12-17,9943
OpenAI,2023-12-18,12808
OpenAI,2023-12-19,13354
OpenAI,2023-12-20,12793
OpenAI,2023-12-21,13826
OpenAI,2023-12-22,10896
OpenAI,2023-12-23,9625
OpenAI,2023-12-24,9332
OpenAI,2023-12-25,9085
OpenAI,2023-12-26,10630
OpenAI,2023-12-27,12249
OpenAI,2023-12-28,12646
OpenAI,2023-12-29,10912
OpenAI,2023-12-30,9351
OpenAI,2023-12-31,9166
OpenAI,2024-01-01,9521
OpenAI,2024-01-02,12686
OpenAI,2024-01-03,13125
OpenAI,2024-01-04,13440
OpenAI,2024-01-05,12394
OpenAI,2024-01-06,10216
OpenAI,2024-01-07,10058
OpenAI,2024-01-08,13102
OpenAI,2024-01-09,34630
OpenAI,2024-01-10,38221
OpenAI,2024-01-11,45310
OpenAI,2024-01-12,34048
OpenAI,2024-01-13,26552
OpenAI,2024-01-14,26035
OpenAI,2024-01-15,35043
OpenAI,2024-01-16,37671
OpenAI,2024-01-17,37305
OpenAI,2024-01-18,41544
OpenAI,2024-01-19,34708
OpenAI,2024-01-20,25304
OpenAI,2024-01-21,26086
OpenAI,2024-01-22,35357
OpenAI,2024-01-23,38042
OpenAI,2024-01-24,35932
OpenAI,2024-01-25,34479
OpenAI,2024-01-26,26046
OpenAI,2024-01-27,21137
OpenAI,2024-01-28,23194
OpenAI,2024-01-29,32748
OpenAI,2024-01-30,32418
OpenAI,2024-01-31,33465
OpenAI,2024-02-01,17355
OpenAI,2024-02-02,10852
OpenAI,2024-02-03,8583
OpenAI,2024-02-04,9325
OpenAI,2024-02-05,12459
OpenAI,2024-02-06,11949
OpenAI,2024-02-07,12594
OpenAI,2024-02-08,12444
OpenAI,2024-02-09,11994
OpenAI,2024-02-10,9494
OpenAI,2024-02-11,9183
OpenAI,2024-02-12,12152
OpenAI,2024-02-13,12237
OpenAI,2024-02-14,13936
OpenAI,2024-02-15,15121
OpenAI,2024-02-16,38628
OpenAI,2024-02-17,26213
OpenAI,2024-02-18,22390
OpenAI,2024-02-19,23498
OpenAI,2024-02-20,21073
OpenAI,2024-02-21,18945
OpenAI,2024-02-22,18572
OpenAI,2024-02-23,16599
OpenAI,2024-02-24,12040
OpenAI,2024-02-25,11905
OpenAI,2024-02-26,16663
OpenAI,2024-02-27,16331
OpenAI,2024-02-28,15386
OpenAI,2024-02-29,15091
OpenAI,2024-03-01,20048
OpenAI,2024-03-02,15053
OpenAI,2024-03-03,13499
OpenAI,2024-03-04,15331
OpenAI,2024-03-05,16675
OpenAI,2024-03-06,25161
OpenAI,2024-03-07,18150
OpenAI,2024-03-08,14657
OpenAI,2024-03-09,11147
OpenAI,2024-03-10,10289
OpenAI,2024-03-11,12903
OpenAI,2024-03-12,13592
OpenAI,2024-03-13,15107
OpenAI,2024-03-14,15382
OpenAI,2024-03-15,12580
OpenAI,2024-03-16,9232
OpenAI,2024-03-17,9812
OpenAI,2024-03-18,15713
OpenAI,2024-03-19,15336
OpenAI,2024-03-20,14617
OpenAI,2024-03-21,12051
OpenAI,2024-03-22,11782
OpenAI,2024-03-23,9135
OpenAI,2024-03-24,8949
OpenAI,2024-03-25,10919
OpenAI,2024-03-26,11666
OpenAI,2024-03-27,12069
OpenAI,2024-03-28,10971
OpenAI,2024-03-29,11019
OpenAI,2024-03-30,8875
OpenAI,2024-03-31,8354
OpenAI,2024-04-01,12329
OpenAI,2024-04-02,14052
OpenAI,2024-04-03,13303
OpenAI,2024-04-04,12320
OpenAI,2024-04-05,12519
OpenAI,2024-04-06,10742
OpenAI,2024-04-07,11361
OpenAI,2024-04-08,13012
OpenAI,2024-04-09,13534
OpenAI,2024-04-10,12232
OpenAI,2024-04-11,11462
OpenAI,2024-04-12,12593
OpenAI,2024-04-13,11233
OpenAI,2024-04-14,9538
OpenAI,2024-04-15,13128
OpenAI,2024-04-16,11217
OpenAI,2024-04-17,12210
OpenAI,2024-04-18,13024
OpenAI,2024-04-19,12012
OpenAI,2024-04-20,10135
OpenAI,2024-04-21,10871
OpenAI,2024-04-22,13752
OpenAI,2024-04-23,13059
OpenAI,2024-04-24,14149
OpenAI,2024-04-25,14954
OpenAI,2024-04-26,13408
OpenAI,2024-04-27,10557
OpenAI,2024-04-28,10494
OpenAI,2024-04-29,13275
OpenAI,2024-04-30,12000
OpenAI,2024-05-01,11812
OpenAI,2024-05-02,13232
OpenAI,2024-05-03,15042
OpenAI,2024-05-04,11375
OpenAI,2024-05-05,12435
OpenAI,2024-05-06,15979
OpenAI,2024-05-07,15737
OpenAI,2024-05-08,15134
OpenAI,2024-05-09,13846
OpenAI,2024-05-10,9055
OpenAI,2024-05-11,7869
OpenAI,2024-05-12,7900
OpenAI,2024-05-13,14268
OpenAI,2024-05-14,30506
OpenAI,2024-05-15,27852
OpenAI,2024-05-16,19045
OpenAI,2024-05-17,17269
OpenAI,2024-05-18,14337
OpenAI,2024-05-19,13803
OpenAI,2024-05-20,15637
OpenAI,2024-05-21,20083
OpenAI,2024-05-22,17505
OpenAI,2024-05-23,13901
OpenAI,2024-05-24,13016
OpenAI,2024-05-25,9995
OpenAI,2024-05-26,10558
OpenAI,2024-05-27,13430
OpenAI,2024-05-28,14229
OpenAI,2024-05-29,14869
OpenAI,2024-05-30,12368
OpenAI,2024-05-31,11788
OpenAI,2024-06-01,8126
OpenAI,2024-06-02,8505
OpenAI,2024-06-03,11690
OpenAI,2024-06-04,19650
OpenAI,2024-06-05,13225
OpenAI,2024-06-06,12101
OpenAI,2024-06-07,11500
OpenAI,2024-06-08,9213
OpenAI,2024-06-09,7321
OpenAI,2024-06-10,16269
OpenAI,2024-06-11,29569
OpenAI,2024-06-12,21402
OpenAI,2024-06-13,16551
OpenAI,2024-06-14,13610
OpenAI,2024-06-15,10645
OpenAI,2024-06-16,9303
OpenAI,2024-06-17,14387
OpenAI,2024-06-18,12088
OpenAI,2024-06-19,11941
OpenAI,2024-06-20,11734
OpenAI,2024-06-21,11031
OpenAI,2024-06-22,8553
OpenAI,2024-06-23,9826
OpenAI,2024-06-24,12219
OpenAI,2024-06-25,12154
OpenAI,2024-06-26,11748
OpenAI,2024-06-27,11110
OpenAI,2024-06-28,9446
OpenAI,2024-06-29,7784
OpenAI,2024-06-30,8171
OpenAI,2024-07-01,9957
OpenAI,2024-07-02,9264
OpenAI,2024-07-03,8857
OpenAI,2024-07-04,8837
OpenAI,2024-07-05,7386
OpenAI,2024-07-06,6113
OpenAI,2024-07-07,6348
OpenAI,2024-07-08,7840
OpenAI,2024-07-09,8884
OpenAI,2024-07-10,8404
OpenAI,2024-07-11,7804
OpenAI,2024-07-12,7465
OpenAI,2024-07-13,6426
OpenAI,2024-07-14,6193
OpenAI,2024-07-15,7716
OpenAI,2024-07-16,8782
OpenAI,2024-07-17,8658
OpenAI,2024-07-18,9029
OpenAI,2024-07-19,8234
OpenAI,2024-07-20,6300
OpenAI,2024-07-21,6754
OpenAI,2024-07-22,8671
OpenAI,2024-07-23,10468
OpenAI,2024-07-24,10635
OpenAI,2024-07-25,21683
OpenAI,2024-07-26,13567
OpenAI,2024-07-27,9796
OpenAI,2024-07-28,8813
OpenAI,2024-07-29,11801
OpenAI,2024-07-30,12107
OpenAI,2024-07-31,9356
OpenAI,2024-08-01,7422
OpenAI,2024-08-02,7444
OpenAI,2024-08-03,6639
OpenAI,2024-08-04,6755
OpenAI,2024-08-05,7116
OpenAI,2024-08-06,9706
OpenAI,2024-08-07,8979
OpenAI,2024-08-08,7694
OpenAI,2024-08-09,6187
OpenAI,2024-08-10,5163
OpenAI,2024-08-11,6479
OpenAI,2024-08-12,8379
OpenAI,2024-08-13,10980
OpenAI,2024-08-14,9150
OpenAI,2024-08-15,5736
OpenAI,2024-08-16,6574
OpenAI,2024-08-17,6100
OpenAI,2024-08-18,6054
OpenAI,2024-08-19,8413
OpenAI,2024-08-20,10427
OpenAI,2024-08-21,9337
OpenAI,2024-08-22,9430
OpenAI,2024-08-23,8198
OpenAI,2024-08-24,6752
OpenAI,2024-08-25,6722
OpenAI,2024-08-26,6948
OpenAI,2024-08-27,9178
OpenAI,2024-08-28,10020
OpenAI,2024-08-29,9845
OpenAI,2024-08-30,9889
OpenAI,2024-08-31,7819
OpenAI,2024-09-01,7119
OpenAI,2024-09-02,7906
OpenAI,2024-09-03,9075
OpenAI,2024-09-04,8138
OpenAI,2024-09-05,8254
OpenAI,2024-09-06,8839
OpenAI,2024-09-07,6234
OpenAI,2024-09-08,6918
OpenAI,2024-09-09,9307
OpenAI,2024-09-10,9259
OpenAI,2024-09-11,8205
OpenAI,2024-09-12,13726
OpenAI,2024-09-13,12140
OpenAI,2024-09-14,7660
OpenAI,2024-09-15,8164
OpenAI,2024-09-16,10039
OpenAI,2024-09-17,10646
OpenAI,2024-09-18,10875
OpenAI,2024-09-19,10796
OpenAI,2024-09-20,10004
OpenAI,2024-09-21,7799
OpenAI,2024-09-22,6788
OpenAI,2024-09-23,7546
OpenAI,2024-09-24,7867
OpenAI,2024-09-25,9559
OpenAI,2024-09-26,16651
OpenAI,2024-09-27,13163
OpenAI,2024-09-28,8808
OpenAI,2024-09-29,7927
OpenAI,2024-09-30,9872
OpenAI,2024-10-01,8851
OpenAI,2024-10-02,10698
OpenAI,2024-10-03,13331
OpenAI,2024-10-04,9048
OpenAI,2024-10-05,6959
OpenAI,2024-10-06,7471
OpenAI,2024-10-07,8825
OpenAI,2024-10-08,9696
OpenAI,2024-10-09,10298
OpenAI,2024-10-10,11603
OpenAI,2024-10-11,8992
OpenAI,2024-10-12,7339
OpenAI,2024-10-13,8091
OpenAI,2024-10-14,10401
OpenAI,2024-10-15,10027
OpenAI,2024-10-16,9543
OpenAI,2024-10-17,9250
OpenAI,2024-10-18,8982
OpenAI,2024-10-19,6630
OpenAI,2024-10-20,7088
OpenAI,2024-10-21,8780
OpenAI,2024-10-22,9252
OpenAI,2024-10-23,8792
OpenAI,2024-10-24,8570
OpenAI,2024-10-25,8345
OpenAI,2024-10-26,6536
OpenAI,2024-10-27,7175
OpenAI,2024-10-28,9250
OpenAI,2024-10-29,9559
OpenAI,2024-10-30,8712
OpenAI,2024-10-31,8904
OpenAI,2024-11-01,8883
OpenAI,2024-11-02,7703
OpenAI,2024-11-03,7513
OpenAI,2024-11-04,9620
OpenAI,2024-11-05,10736
OpenAI,2024-11-06,12534
OpenAI,2024-11-07,10985
OpenAI,2024-11-08,9595
OpenAI,2024-11-09,8679
OpenAI,2024-11-10,8430
OpenAI,2024-11-11,9922
OpenAI,2024-11-12,10841
OpenAI,2024-11-13,12862
OpenAI,2024-11-14,11224
OpenAI,2024-11-15,12154
OpenAI,2024-11-16,9844
OpenAI,2024-11-17,9240
OpenAI,2024-11-18,10439
OpenAI,2024-11-19,10471
OpenAI,2024-11-20,9929
OpenAI,2024-11-21,9931
OpenAI,2024-11-22,9345
OpenAI,2024-11-23,7976
OpenAI,2024-11-24,7616
OpenAI,2024-11-25,9264
OpenAI,2024-11-26,8721
OpenAI,2024-11-27,9015
OpenAI,2024-11-28,8379
